Year,HaveWorkedLanguage,HaveWorkedFramework,HaveWorkedDatabase,HaveWorkedPlatform
2017,C#; Java; JavaScript; PHP; SQL; VB.NET,Cordova; Firebase; .NET Core,SQL Server; MySQL; Oracle; SQLite,Android; Windows Desktop; Linux Desktop; WordPress
2017,Assembly; C; C++; C#; Java; JavaScript; PHP; SQL,Node.js; Xamarin,SQL Server; MySQL,Android; Windows Desktop; Linux Desktop; Mac OS
2017,C#; SQL,.NET Core,MySQL,Windows Desktop
2017,Java; JavaScript; PHP; SQL,AngularJS; Node.js,MongoDB; SQL Server; MySQL; SQLite,Android; Windows Phone; Linux Desktop; Amazon Web Services (AWS)
2017,C#; JavaScript; PHP; Ruby; SQL; TypeScript,AngularJS; Node.js; Cordova,MongoDB; Redis; SQL Server; MySQL,Android; Windows Desktop; Arduino; WordPress
2017,Python; SQL,Hadoop,MongoDB; SQL Server; MySQL; SQLite,Windows Desktop; Mac OS
2017,C; C++; C#; JavaScript; Python; SQL,AngularJS,MySQL; PostgreSQL,Windows Desktop; Linux Desktop; Mac OS; Arduino; Amazon Web Services (AWS)
2017,C#; JavaScript; Python; SQL,Xamarin; .NET Core,SQL Server; MySQL,Windows Desktop; Linux Desktop; Amazon Web Services (AWS)
2017,C#; Matlab; PHP; SQL; VB.NET; Visual Basic 6,.NET Core,SQL Server; MySQL; SQLite,Windows Desktop; Linux Desktop; SharePoint; WordPress
2017,C; C#; Java; SQL,.NET Core,SQL Server; MySQL; SQLite,Android; Windows Desktop
2017,Assembly; C; JavaScript; PHP; SQL,AngularJS; Node.js,MySQL; SQLite,Linux Desktop; Arduino; Raspberry Pi; SharePoint; WordPress
2017,C; C++; C#; Groovy; Java; JavaScript; PHP; Python; SQL,Node.js; Cordova; Xamarin; Firebase; .NET Core,SQL Server; MySQL; SQLite,Android; Raspberry Pi
2017,Java; JavaScript,AngularJS; Hadoop; Node.js,MongoDB; MySQL,Linux Desktop
2017,C#; JavaScript; R,Node.js; React,MongoDB; PostgreSQL,Serverless; Amazon Web Services (AWS)
2017,C++; JavaScript; SQL,Cordova,PostgreSQL; SQLite,Windows Desktop; Linux Desktop
2017,C#; Java; Python; SQL,.NET Core,MongoDB; SQL Server; Oracle,Android; Windows Desktop; Linux Desktop
2017,Java; JavaScript; Matlab; R; SQL,AngularJS,SQL Server; MySQL; Oracle,Windows Desktop; Linux Desktop; Mainframe
2017,Java; SQL; Swift,Firebase,SQL Server,Android; iOS; Microsoft Azure
2017,JavaScript; PHP; SQL,Cordova,PostgreSQL,Windows Desktop; Amazon Web Services (AWS)
2017,JavaScript; PHP; SQL; Swift; TypeScript,AngularJS,MySQL; PostgreSQL,Android; iOS; Arduino; Raspberry Pi
2017,C#; Java; JavaScript; Perl; PHP; Scala; SQL,Xamarin; .NET Core,SQL Server; MySQL,Windows Desktop; Linux Desktop
2017,C; Ruby; SQL,AngularJS,MySQL; SQLite,Windows Desktop
2017,Java; JavaScript; Objective-C; SQL,Cordova,MySQL; SQLite,Android; iOS; Mac OS; Salesforce
2017,C; C++; Java; JavaScript; Objective-C; PHP; SQL; Swift,AngularJS; Node.js; Cordova; Xamarin; Firebase,SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Android; iOS
2017,Java; JavaScript; PHP; Scala; SQL; TypeScript,AngularJS; Node.js,MongoDB; MySQL,Android; Windows Desktop; Linux Desktop
2017,C#; JavaScript; SQL; TypeScript,Node.js; Xamarin; .NET Core,SQL Server,Microsoft Azure
2017,C#,.NET Core,SQL Server,Microsoft Azure
2017,Java; JavaScript; SQL,AngularJS,SQL Server; Oracle,Windows Desktop; Linux Desktop
2017,C#; Java; JavaScript; Objective-C; PHP; SQL,AngularJS; Xamarin; .NET Core,SQL Server; MySQL,Android; iOS; Windows Phone; Windows Desktop; Mac OS; Arduino; WordPress
2017,Java; JavaScript; PHP; SQL,AngularJS; Node.js; Cordova,MySQL; PostgreSQL,Android; Linux Desktop
2017,C#; JavaScript; SQL; VB.NET,Xamarin,SQL Server,Windows Desktop; Arduino; Microsoft Azure
2017,Groovy; Java,Spark,Cassandra; MongoDB; SQL Server; MySQL; PostgreSQL; Oracle,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,C; C++; Java; JavaScript; Python,AngularJS,SQL Server; Oracle,Salesforce; Amazon Web Services (AWS)
2017,C; Objective-C,Firebase,MongoDB,iOS
2017,C#; Java; JavaScript; SQL,AngularJS,MongoDB; SQL Server; MySQL,Windows Desktop; Amazon Web Services (AWS)
2017,C; C#; JavaScript; SQL; TypeScript; VB.NET,.NET Core,SQL Server,Windows Desktop; Arduino; Raspberry Pi
2017,Groovy; Java; JavaScript; PHP; SQL; TypeScript,AngularJS; Node.js,MongoDB; SQL Server; MySQL; SQLite,Windows Desktop; Linux Desktop; WordPress
2017,C; C#; Go; JavaScript; PHP; VB.NET,Node.js; React,MongoDB; SQL Server; MySQL; SQLite,Windows Desktop; WordPress
2017,Java; JavaScript; SQL,AngularJS,MySQL; Oracle,Amazon Web Services (AWS)
2017,JavaScript; PHP; SQL,Node.js; React,MySQL,WordPress
2017,Java; JavaScript; SQL; TypeScript,AngularJS; React,Redis; SQL Server,Linux Desktop; Mac OS
2017,C#; JavaScript; VB.NET,.NET Core,SQL Server,Windows Desktop
2017,C#; JavaScript; PHP; SQL,AngularJS; Node.js,SQL Server; MySQL,iOS; Windows Phone; WordPress
2017,C; C++; C#; Java; JavaScript; Lua; Python; SQL,AngularJS,SQL Server; MySQL; Oracle,iOS; Windows Desktop; Linux Desktop; Arduino; Raspberry Pi; WordPress
2017,C#; JavaScript; PHP,AngularJS; Node.js,MySQL,Windows Phone; Windows Desktop; Microsoft Azure
2017,C; Java; JavaScript; Matlab; Objective-C; Python; SQL; Swift,Node.js; React,MySQL; PostgreSQL,iOS; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,AngularJS,SQL Server; SQLite,Windows Desktop
2017,Assembly; Java,Firebase,SQLite,Android; Windows Desktop
2017,C#; JavaScript; SQL; TypeScript,Node.js; Xamarin; .NET Core,SQL Server; MySQL; PostgreSQL,Android; iOS; Windows Desktop; Mac OS; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,.NET Core,SQL Server,Microsoft Azure
2017,C#; JavaScript; SQL; VBA,AngularJS; Node.js; .NET Core,SQLite,Android; Windows Desktop
2017,C#; Java; SQL,.NET Core,SQL Server,Windows Desktop
2017,Java; JavaScript; Lua; PHP; Python; SQL,Node.js,MySQL; PostgreSQL; SQLite,WordPress
2017,C++; CoffeeScript; JavaScript; PHP; Python; SQL; TypeScript,AngularJS; Node.js; Cordova,Cassandra; MongoDB; SQL Server; MySQL; PostgreSQL,Android; Windows Desktop; WordPress
2017,C#; JavaScript; SQL; VB.NET,AngularJS; Cordova,SQL Server; MySQL; SQLite,Android; iOS; Windows Desktop
2017,Assembly; C; C++; Go; Haskell; Java; JavaScript; Lua; Matlab; Objective-C; Perl; PHP; Python; Ruby; SQL; Swift; TypeScript,AngularJS; Hadoop; Node.js; React; Cordova; Firebase,MongoDB; MySQL; PostgreSQL; Oracle; SQLite,Android; iOS; Linux Desktop; SharePoint; Amazon Web Services (AWS)
2017,C#; Java; Python; SQL,.NET Core,SQL Server; Oracle,Windows Desktop; Linux Desktop; Amazon Web Services (AWS)
2017,JavaScript,Node.js; React,MongoDB,Serverless; Amazon Web Services (AWS)
2017,C#,.NET Core,Oracle,Windows Desktop
2017,C++; Java; JavaScript; Python; SQL,AngularJS,MySQL,Linux Desktop
2017,C; PHP; Python; SQL,Firebase,MySQL; SQLite,iOS; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,Node.js; .NET Core,MongoDB; SQL Server,Microsoft Azure
2017,C#; JavaScript; SQL,AngularJS,PostgreSQL,SharePoint
2017,Python,Cordova,MySQL; PostgreSQL,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,Java,Hadoop,Redis; Oracle,Amazon Web Services (AWS); Microsoft Azure
2017,C++; Java; Perl,AngularJS,PostgreSQL,Android; Windows Desktop
2017,Assembly; C; C#; SQL; VBA; Visual Basic 6,.NET Core,SQL Server; Oracle; SQLite,Windows Desktop; Arduino; Raspberry Pi
2017,C++; C#; Java; JavaScript; PHP; SQL,AngularJS; Node.js,MySQL; SQLite,Android; Linux Desktop; WordPress
2017,Java; JavaScript; SQL,AngularJS; Node.js; React,SQL Server; MySQL; PostgreSQL; Oracle,Android; Windows Desktop; Linux Desktop
2017,JavaScript; PHP; Python,AngularJS; React; Firebase,MongoDB; Redis; MySQL; PostgreSQL,Android; Linux Desktop; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,.NET Core,SQL Server,Windows Desktop
2017,C#; CoffeeScript; Haskell; Java; JavaScript; Ruby; SQL,AngularJS; Hadoop; Spark; Cordova,MongoDB; SQL Server; MySQL; PostgreSQL; Oracle,Android; iOS; Mac OS
2017,C#; Java; SQL,.NET Core,SQL Server; SQLite,Windows Desktop; SharePoint
2017,C#; Java; JavaScript; Python; SQL; TypeScript,AngularJS; .NET Core,SQL Server; SQLite,Android; Raspberry Pi; Amazon Web Services (AWS); Microsoft Azure
2017,Java; JavaScript; SQL,AngularJS; Firebase,PostgreSQL; SQLite,Android
2017,C#; SQL,AngularJS; Xamarin; .NET Core,MySQL; PostgreSQL; SQLite,Android; iOS
2017,C; C++; C#; PHP; SQL; TypeScript,AngularJS; Node.js; .NET Core,MongoDB; Redis; MySQL,Windows Desktop; Amazon Web Services (AWS)
2017,C#; JavaScript; Python; SQL; VBA,AngularJS; React; .NET Core,SQL Server; SQLite,Windows Desktop
2017,Java; Python; R; Scala; SQL,Hadoop; Spark,PostgreSQL,Windows Desktop; Linux Desktop
2017,C#; JavaScript; SQL,AngularJS; Node.js; Cordova; Xamarin; .NET Core,MongoDB; SQL Server; MySQL,Android; Windows Desktop; SharePoint
2017,C; Java; JavaScript; Python,Node.js,MySQL; SQLite,Android; Linux Desktop
2017,C++; JavaScript; Python; SQL,Hadoop,Redis; PostgreSQL,Amazon Web Services (AWS)
2017,Java; Perl; Ruby,Node.js; Spark; Xamarin,MySQL,Android; Windows Desktop; Linux Desktop; Mac OS
2017,C; C++; C#; JavaScript; PHP; SQL; VBA,.NET Core,SQL Server; MySQL; PostgreSQL,Windows Desktop; Arduino; Raspberry Pi
2017,C#; JavaScript; SQL,AngularJS,Oracle,Windows Desktop; Microsoft Azure
2017,C#; JavaScript; Objective-C; SQL; TypeScript,AngularJS; Node.js; .NET Core,SQL Server; MySQL; Oracle,Windows Desktop; Mac OS; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,Java; JavaScript; SQL; TypeScript,AngularJS; Node.js; React; Cordova,MySQL; PostgreSQL,Android; Windows Desktop
2017,C#; Java; JavaScript; PHP; SQL,.NET Core,MySQL,Windows Phone; Windows Desktop; Microsoft Azure
2017,CoffeeScript; JavaScript; Ruby; SQL,AngularJS; React,Redis; SQL Server; MySQL; PostgreSQL; SQLite,Linux Desktop; Amazon Web Services (AWS)
2017,C; C#; PHP; SQL,AngularJS,SQL Server; MySQL,Windows Desktop; Arduino; Raspberry Pi
2017,C#; JavaScript; SQL,AngularJS; Hadoop; Spark; Xamarin; .NET Core,SQL Server,Windows Desktop; Raspberry Pi; Microsoft Azure
2017,JavaScript; PHP; SQL,AngularJS,MySQL,Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,JavaScript; PHP; SQL,AngularJS; Node.js; Cordova,MongoDB; SQL Server; MySQL; SQLite,Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,AngularJS; .NET Core,SQL Server,Windows Desktop
2017,JavaScript; PHP; Ruby; Swift,Node.js; React,SQL Server,Android; iOS; Windows Phone; Mac OS; Microsoft Azure
2017,C++; C#; JavaScript; PHP; SQL,.NET Core,SQL Server; MySQL,Salesforce
2017,Julia; Matlab; Scala,Spark,Redis; PostgreSQL,Amazon Web Services (AWS)
2017,C#; Go; JavaScript; SQL,AngularJS; Node.js,MongoDB; Redis; SQL Server,Microsoft Azure
2017,C++; C#; JavaScript; SQL; TypeScript,AngularJS; .NET Core,SQL Server; MySQL,Windows Desktop; WordPress; Microsoft Azure
2017,C#; Java; JavaScript; SQL; TypeScript,Cordova; Firebase; .NET Core,SQL Server; SQLite,Android; Windows Desktop
2017,JavaScript,Node.js,MongoDB,Windows Desktop
2017,JavaScript; PHP,Node.js; React,MySQL,Raspberry Pi; WordPress
2017,Java; JavaScript; Python; SQL,AngularJS,Cassandra; MySQL,Linux Desktop; Amazon Web Services (AWS)
2017,Java; SQL,Firebase,SQLite,Android
2017,CoffeeScript; JavaScript; PHP; Ruby; SQL,Node.js; React,MySQL,Linux Desktop; WordPress
2017,Java; JavaScript; Objective-C; PHP,AngularJS; Node.js,MySQL,Android; iOS; Mac OS; Raspberry Pi; WordPress
2017,C#; JavaScript; SQL,.NET Core,SQL Server,Windows Desktop; Microsoft Azure
2017,Java; Python,AngularJS,Oracle,Raspberry Pi
2017,C#; CoffeeScript; JavaScript; Ruby; SQL; TypeScript,.NET Core,Redis; PostgreSQL,Microsoft Azure
2017,Java; JavaScript; SQL,Hadoop; Spark,Cassandra; MongoDB; MySQL; Oracle,Windows Desktop; Linux Desktop; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; TypeScript,AngularJS; Node.js; Xamarin; Firebase,MongoDB; SQL Server; PostgreSQL,Android; Serverless; Amazon Web Services (AWS)
2017,Java; JavaScript; Objective-C; PHP; SQL; Swift,Firebase,PostgreSQL,Android; iOS; Mac OS
2017,C; C++; Java; JavaScript; Perl; PHP; Python; Ruby; SQL; VB.NET; VBA,Node.js,MySQL,Windows Desktop; Raspberry Pi
2017,JavaScript; PHP; SQL,AngularJS; Node.js; React,MongoDB; Redis; MySQL,Windows Desktop; Linux Desktop; Amazon Web Services (AWS)
2017,C#; CoffeeScript; Go; Java; JavaScript; PHP; Python; Ruby; SQL,Node.js; Xamarin; .NET Core,SQL Server; MySQL; PostgreSQL,Android; Windows Desktop
2017,C; C++; C#; Java; SQL,.NET Core,SQL Server; MySQL; PostgreSQL,Windows Desktop
2017,Java; SQL; Swift,Firebase,SQL Server; MySQL; SQLite,Android; iOS; Amazon Web Services (AWS)
2017,C#; Java,Xamarin; Firebase,SQLite,Android; iOS; Amazon Web Services (AWS)
2017,C; C++; Java; JavaScript; Python; SQL; Swift,Hadoop,MongoDB; PostgreSQL,iOS
2017,Assembly; C; C#; Elixir; Go; JavaScript; PHP; R; Ruby; Rust; Scala; SQL; TypeScript; VB.NET; Visual Basic 6,Node.js; Xamarin,Redis; SQL Server; MySQL; PostgreSQL; SQLite,Linux Desktop; Raspberry Pi; WordPress; Microsoft Azure
2017,JavaScript; Perl; PHP; Python; SQL,AngularJS,MongoDB; Redis; MySQL; SQLite,Raspberry Pi
2017,C; Java; JavaScript; PHP; SQL,Firebase,SQL Server; MySQL; SQLite,Android; Arduino
2017,C; C++; Java; JavaScript; Matlab; SQL,Firebase,MySQL; Oracle; SQLite,Android; Windows Desktop
2017,JavaScript; PHP; SQL,AngularJS,MongoDB; MySQL; PostgreSQL,Android; WordPress
2017,C++; PHP; Python,Hadoop,MongoDB; Redis; MySQL,Linux Desktop; Raspberry Pi; Microsoft Azure
2017,C#,.NET Core,SQL Server,Raspberry Pi
2017,C#; Java; PHP,Node.js; Xamarin; .NET Core,SQL Server; MySQL; Oracle; SQLite,Android; iOS; Windows Phone; Windows Desktop; Linux Desktop; Mac OS; Microsoft Azure
2017,Java; JavaScript; VBA,AngularJS; Hadoop; Node.js,MySQL,Amazon Web Services (AWS)
2017,C#; JavaScript; TypeScript,AngularJS; Node.js; Cordova; .NET Core,MongoDB,Android; iOS; Windows Desktop; Amazon Web Services (AWS)
2017,Assembly; Java; PHP; Scala; SQL; Visual Basic 6,AngularJS; Spark; Cordova,MongoDB; Redis; MySQL,Android; Windows Desktop; Linux Desktop; WordPress
2017,C; C++; C#; Java; JavaScript; PHP; SQL,AngularJS; Node.js; Cordova; .NET Core,SQL Server; MySQL; SQLite,Android; iOS; Windows Phone; Windows Desktop; Mac OS
2017,C++; Groovy; Java; JavaScript; PHP; SQL,AngularJS; Cordova; Firebase,MySQL; SQLite,Android
2017,C#; Java; JavaScript; Python; SQL,AngularJS; Node.js,SQL Server; MySQL,Windows Desktop; Linux Desktop
2017,C#; JavaScript; Objective-C; PHP; Ruby; SQL; TypeScript,.NET Core,MongoDB; SQL Server; MySQL; SQLite,iOS; Windows Desktop; Raspberry Pi; SharePoint; WordPress
2017,C#; JavaScript; SQL; TypeScript,AngularJS; .NET Core,SQL Server,Microsoft Azure
2017,C#; VB.NET,Xamarin; .NET Core,SQLite,Android; iOS; Windows Phone; Windows Desktop; Arduino; Raspberry Pi; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,C; C++; Java; JavaScript; SQL,AngularJS,MongoDB; MySQL; PostgreSQL,Windows Desktop; Linux Desktop; Amazon Web Services (AWS)
2017,C#; Java,.NET Core,SQL Server; SQLite,Android; Microsoft Azure
2017,C#; JavaScript; TypeScript,AngularJS; Node.js; React; .NET Core,MySQL,iOS; Windows Phone; Windows Desktop; WordPress
2017,JavaScript; PHP,AngularJS; Cordova,MySQL,Android; iOS
2017,C#; CoffeeScript; JavaScript; Python; SQL,AngularJS; Node.js; .NET Core,MongoDB; Redis; SQL Server; MySQL; Oracle,Microsoft Azure
2017,Assembly; C; Matlab; Python,Spark,SQL Server; MySQL,Windows Desktop; Linux Desktop
2017,C#; JavaScript,.NET Core,SQL Server,Microsoft Azure
2017,C#; JavaScript; SQL,AngularJS; Node.js; .NET Core,MongoDB; SQL Server,Microsoft Azure
2017,C#; JavaScript; SQL; VB.NET; VBA; Visual Basic 6,Hadoop; Node.js,SQL Server; Oracle,Microsoft Azure
2017,C#; CoffeeScript; Erlang; Java; JavaScript; Matlab; Python; SQL; TypeScript,AngularJS; Node.js; React; Xamarin; Firebase; .NET Core,MongoDB; SQL Server; MySQL; PostgreSQL; SQLite,Android; Windows Desktop; WordPress; Amazon Web Services (AWS)
2017,C; C++; C#; Ruby,.NET Core,MySQL,Windows Desktop; Linux Desktop; Amazon Web Services (AWS)
2017,C; C++; Java; Objective-C; Ruby; SQL; Swift,Firebase,PostgreSQL; SQLite,Android; iOS; Mac OS; Arduino; Amazon Web Services (AWS)
2017,C#; SQL,.NET Core,SQL Server,Microsoft Azure
2017,Assembly; C; C#; JavaScript; PHP; Python; SQL,.NET Core,MySQL; SQLite,Linux Desktop; Raspberry Pi
2017,C#; F#; Java; JavaScript; R; Scala; TypeScript,React,MongoDB; SQL Server,Linux Desktop
2017,C#; JavaScript; TypeScript,AngularJS; Node.js; React,SQL Server,WordPress
2017,Java; JavaScript; SQL,AngularJS,MongoDB; MySQL,Amazon Web Services (AWS)
2017,JavaScript; Python,AngularJS; Node.js,MongoDB; Redis,Android; Amazon Web Services (AWS)
2017,C; C++; C#; Dart; Java; JavaScript; PHP; Python; SQL; VB.NET; Visual Basic 6,Node.js; Firebase; .NET Core,SQL Server; MySQL; Oracle; SQLite,Android; iOS; Windows Phone; Windows Desktop; Linux Desktop; Mac OS; Arduino; SharePoint; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,C#; Java; JavaScript; PHP; Python,Node.js; React,MongoDB; MySQL,Android; WordPress; Microsoft Azure
2017,CoffeeScript; JavaScript; Objective-C; Ruby; SQL,AngularJS; React,Redis; MySQL,iOS
2017,JavaScript; PHP; Ruby; SQL; Swift; TypeScript,Node.js; Firebase,SQL Server; MySQL; SQLite,Arduino; Raspberry Pi; WordPress
2017,C#; Java; JavaScript; Lua; PHP; SQL,Xamarin; .NET Core,Redis; SQL Server; MySQL; Oracle,Windows Desktop
2017,C#; JavaScript; SQL,Node.js,SQL Server,Microsoft Azure
2017,C#; SQL,.NET Core,SQL Server,Windows Desktop; Arduino; Amazon Web Services (AWS); Microsoft Azure
2017,C++; Java; Python; R; Ruby; Scala,Hadoop; Spark,SQL Server; MySQL; PostgreSQL; Oracle,Windows Desktop; Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,JavaScript; PHP,Cordova,MySQL,Windows Desktop; Linux Desktop; Mac OS; WordPress; Amazon Web Services (AWS)
2017,Assembly; C#; Java; JavaScript; PHP; SQL,.NET Core,SQL Server; MySQL; SQLite,Salesforce; WordPress; Microsoft Azure
2017,Java; Python,Firebase,MySQL; SQLite,Windows Desktop; Linux Desktop
2017,C#; JavaScript; VB.NET; VBA,Xamarin; .NET Core,SQL Server,Windows Desktop
2017,C; C#; CoffeeScript; Python; SQL; VB.NET,.NET Core,SQL Server,Arduino; Raspberry Pi
2017,C++; C#; CoffeeScript; Java; Matlab; SQL,AngularJS; Node.js; Cordova; Xamarin; .NET Core,Redis; SQL Server; MySQL; SQLite,Android; Windows Desktop
2017,JavaScript,AngularJS; Node.js; Cordova,MySQL; SQLite,Android
2017,C#; JavaScript,AngularJS; .NET Core,SQL Server,Microsoft Azure
2017,C#; SQL,Firebase; .NET Core,SQL Server; Oracle,Android; iOS; Windows Desktop; Mac OS
2017,Java; JavaScript; TypeScript,AngularJS,MySQL; Oracle,Arduino; Raspberry Pi
2017,Java; JavaScript; Lua; Perl; SQL; Visual Basic 6,AngularJS,SQL Server,Windows Desktop; Raspberry Pi; SharePoint
2017,JavaScript; PHP; Python; SQL,Hadoop,SQL Server; MySQL,Android; Windows Desktop; Linux Desktop; Mac OS
2017,C++; Go; JavaScript; PHP; Rust; SQL,React,MongoDB; Redis; SQL Server; MySQL,Linux Desktop
2017,C; Common Lisp; Haskell; SQL; VB.NET,.NET Core,SQL Server; Oracle,Windows Desktop; Linux Desktop; Microsoft Azure
2017,JavaScript; Python,Node.js; React,MongoDB; SQLite,Android; iOS; Windows Desktop; Linux Desktop; Mac OS; Arduino; Raspberry Pi
2017,CoffeeScript; JavaScript; SQL,Node.js; React; Cordova,SQL Server,Android
2017,C#; JavaScript; SQL; VB.NET; VBA; Visual Basic 6,.NET Core,SQL Server,Windows Desktop
2017,C#,.NET Core,SQL Server,Android; iOS; Windows Desktop; Microsoft Azure
2017,C; Java; JavaScript; PHP; SQL,AngularJS; Node.js,MySQL; PostgreSQL,Android; Windows Desktop
2017,C#; CoffeeScript; JavaScript; Objective-C; Ruby,Node.js; React; .NET Core,SQL Server; MySQL; Oracle,Windows Desktop; Microsoft Azure
2017,Assembly; C; C#; Java; Python; R; SQL,Hadoop; Spark,SQL Server; MySQL; Oracle; SQLite,WordPress; Amazon Web Services (AWS)
2017,C; C++; C#; Java; JavaScript; Matlab; Python; R,AngularJS,MongoDB; SQL Server; MySQL; Oracle,Microsoft Azure
2017,C; C++; C#; Objective-C,.NET Core,MySQL,Windows Desktop; Mac OS
2017,JavaScript; PHP,React,MongoDB; Redis; MySQL; SQLite,WordPress; Amazon Web Services (AWS)
2017,JavaScript; PHP,AngularJS; Node.js; Cordova,SQL Server; MySQL,Android; WordPress; Amazon Web Services (AWS)
2017,C++; Haskell; Java; SQL,Node.js,MongoDB,Linux Desktop; Arduino
2017,C#; JavaScript; PHP; SQL; VB.NET; VBA,AngularJS; Node.js; .NET Core,SQL Server; MySQL,SharePoint
2017,C++; C#; Go; Java; JavaScript; PHP; Swift; TypeScript,AngularJS,MySQL; SQLite,Android
2017,JavaScript; Python; R; SQL,Node.js,SQL Server,Linux Desktop; Raspberry Pi
2017,C#; JavaScript; PHP; SQL; VB.NET; VBA,.NET Core,SQL Server; MySQL,Windows Phone; Windows Desktop; WordPress
2017,JavaScript; PHP; Python; Rust,AngularJS,Redis; MySQL; PostgreSQL,Android; WordPress; Amazon Web Services (AWS)
2017,C#; JavaScript; PHP; SQL,AngularJS; .NET Core,SQL Server,Microsoft Azure
2017,C#; SQL,.NET Core,Redis; SQL Server,Microsoft Azure
2017,C; C++; C#,.NET Core,SQL Server,Windows Desktop
2017,C#; Java; JavaScript; Matlab; Python; SQL,AngularJS; Xamarin,PostgreSQL,Android; Mac OS
2017,C#; JavaScript; SQL,AngularJS,SQL Server; SQLite,Windows Desktop
2017,C#; JavaScript; SQL,.NET Core,Redis; SQL Server,Linux Desktop; Raspberry Pi; SharePoint; Microsoft Azure
2017,Java; Python,React; Firebase,SQLite,Android; Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,C#,AngularJS; Node.js; Xamarin; Firebase; .NET Core,MongoDB; MySQL; SQLite,Windows Desktop; Linux Desktop; Raspberry Pi; Serverless
