Year,Current Lang & Tech
2015,"AngularJS, Cloud (AWS, GAE, Azure, etc.), JavaScript, PHP, Python, SQL"
2015,"Node.js, PHP"
2015,"AngularJS, Java, JavaScript, SQL"
2015,"AngularJS, JavaScript, PHP, Swift"
2015,"C, Java, JavaScript, Matlab, PHP, Python, Redis, SQL"
2015,"AngularJS, JavaScript, LAMP, Node.js, PHP, SQL"
2015,"Java, JavaScript, SQL"
2015,"C, Cordova, JavaScript, MongoDB, Node.js, PHP, SQL, backbonejs"
2015,"Arduino / Raspberry Pi, C, C++, JavaScript, PHP, SQL"
2015,"Java, JavaScript, PHP, Python, Ruby, SQL, Visual Basic, Wordpress"
2015,"Android, Java, JavaScript, Python"
2015,"AngularJS, Cassandra, CoffeeScript, Go, JavaScript, MongoDB, Ruby"
2015,"Java, JavaScript"
2015,"AngularJS, Java, JavaScript, SQL, Play Framework"
2015,"Android, C, C++, C++11, C#, Python"
2015,"AngularJS, Cordova, Java, JavaScript, MongoDB, Node.js, PHP"
2015,PHP
2015,"C#, JavaScript, PHP, SQL, SQL Server"
2015,"C, C++, C#, Java, JavaScript, PHP, SQL, SQL Server"
2015,
2015,"iOS, JavaScript, LAMP, Objective-C, PHP"
2015,"JavaScript, LAMP, PHP"
2015,"JavaScript, Node.js, PHP, SQL"
2015,"Cloud (AWS, GAE, Azure, etc.), JavaScript, Ruby, SQL"
2015,"Arduino / Raspberry Pi, AngularJS, C, C++, C++11, Java, JavaScript, MongoDB, Node.js, PHP, Python, R, SQL"
2015,"Android, Arduino / Raspberry Pi, iOS, Java, JavaScript, Objective-C, PHP, Python"
2015,"AngularJS, C++, JavaScript, Matlab, PHP, SQL"
2015,"C++, Java, JavaScript, MongoDB, Node.js, PHP, SQL"
2015,"AngularJS, Java, JavaScript, MongoDB, Node.js, PHP, Rust, SQL"
2015,"C++, Java, JavaScript, Node.js, Python"
2015,C#
2015,"C, C++11, PHP"
2015,"JavaScript, Node.js, PHP, Python"
2015,"AngularJS, C, Java, JavaScript, PHP, SQL, Brainfuck, Spoon, Ook!"
2015,"CoffeeScript, Java, JavaScript, LAMP, Node.js, PHP, Python, SQL"
2015,"AngularJS, Java, JavaScript, SQL"
2015,"Java, JavaScript, PHP, SQL"
2015,Ruby
2015,"Android, Arduino / Raspberry Pi, AngularJS, C, Java, JavaScript, Python, R, SQL"
2015,"AngularJS, C++, C++11, JavaScript, PHP, Python, SQL, Django"
2015,"Java, SQL, SQL Server"
2015,"CoffeeScript, Cloud (AWS, GAE, Azure, etc.), iOS, JavaScript, LAMP, MongoDB, Node.js, Objective-C, PHP, Ruby, SQL, Swift, Wordpress"
2015,"C#, iOS, Java, JavaScript, PHP"
2015,"Java, JavaScript, PHP, Python"
2015,"Android, AngularJS, C#, Cordova, Cloud (AWS, GAE, Azure, etc.), JavaScript, MongoDB, Node.js, SQL, SQL Server, Windows Phone"
2015,"Cordova, Java, JavaScript, LAMP, PHP, Wordpress"
2015,"Android, Arduino / Raspberry Pi, C, JavaScript, Node.js, PHP, Ruby, SQL"
2015,"Android, AngularJS, Cordova, iOS, JavaScript, MongoDB, Node.js, PHP"
2015,"JavaScript, REBOL"
2015,"AngularJS, Cordova, Java, JavaScript"
2015,"CoffeeScript, Cloud (AWS, GAE, Azure, etc.), Node.js, Scala"
2015,"Android, JavaScript, PHP, SQL"
2015,"Matlab, Python, R, SQL"
2015,"AngularJS, Java, JavaScript, Node.js, PHP, SQL, Swift"
2015,"AngularJS, JavaScript, Matlab, PHP, SQL, Wordpress"
2015,"Java, Ruby, SQL, Erlang"
2015,
2015,"C++, C#, Cloud (AWS, GAE, Azure, etc.), F#, JavaScript, Node.js"
2015,"AngularJS, C#, JavaScript"
2015,"CoffeeScript, JavaScript, R, Ruby"
2015,"C#, CoffeeScript, JavaScript"
2015,"Android, AngularJS, C#, Java, JavaScript, PHP"
2015,"Android, Arduino / Raspberry Pi, AngularJS, C#, Cloud (AWS, GAE, Azure, etc.), F#, JavaScript, PHP, Sharepoint, SQL, SQL Server"
2015,"C, C++, JavaScript, LAMP, PHP, SQL, Lua, LuaJIT"
2015,"Android, Arduino / Raspberry Pi, AngularJS, C, C++, C#, Cordova, Cloud (AWS, GAE, Azure, etc.), Go, Hadoop, iOS, Java, JavaScript, LAMP, MongoDB, Node.js, Objective-C, PHP, Python, R, Scala, SQL, SQL Server, Visual Basic, Windows Phone, Wordpress"
2015,"Java, JavaScript, LAMP, PHP, SQL, SQL Server"
2015,"Java, JavaScript, PHP, SQL, SQL Server"
2015,"Android, C, C++, C++11, Cassandra, iOS, JavaScript, MongoDB, Node.js, Objective-C"
2015,"Android, AngularJS, CoffeeScript, Clojure, Go, JavaScript, Node.js, PHP"
2015,"Java, Ruby"
2015,"AngularJS, C#, JavaScript, Windows Phone"
2015,"Java, JavaScript, MongoDB, Scala, SQL, Wordpress"
2015,"Java, JavaScript, Node.js, PHP, SQL"
2015,Visual Basic
2015,"Arduino / Raspberry Pi, JavaScript, LAMP, PHP, SQL, Wordpress"
2015,"Android, Java, JavaScript, Python"
2015,"Android, C#, iOS, JavaScript, LAMP, Objective-C, PHP, Python, Windows Phone"
2015,"AngularJS, JavaScript, PHP, Redis, Ruby, SQL, SQL Server, Wordpress"
2015,"Java, JavaScript, MongoDB, SQL"
2015,"C++, Java, JavaScript, PHP, Python, SQL"
2015,"C++, C#, Java, JavaScript, SQL, SQL Server"
2015,"C#, SQL, SQL Server"
2015,"Android, C, Java, JavaScript, SQL"
2015,"JavaScript, PHP, SQL, Wordpress"
2015,Ruby
2015,"JavaScript, Python"
2015,"Java, JavaScript, Node.js"
2015,"C#, Java, JavaScript, SQL"
2015,"Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, LAMP, MongoDB, Node.js, PHP, SQL, SQL Server, Wordpress"
2015,"JavaScript, PHP"
2015,"Arduino / Raspberry Pi, C, C++11, Java, JavaScript, LAMP, Node.js, PHP, Python, SQL, Visual Basic, Wordpress"
2015,"Java, JavaScript, PHP, Python, Scala"
2015,"AngularJS, C#, iOS, JavaScript, SQL, SQL Server, Swift"
2015,"JavaScript, Matlab"
2015,"Java, JavaScript, PHP, SQL"
2015,"Cloud (AWS, GAE, Azure, etc.), iOS, JavaScript, Objective-C, PHP, Scala"
2015,"CoffeeScript, JavaScript, PHP, Ruby"
2015,"Arduino / Raspberry Pi, C#, JavaScript, PHP, Python, SQL"
2015,"JavaScript, PHP, SQL"
2015,"Android, Arduino / Raspberry Pi, AngularJS, C, C++, C#, Cloud (AWS, GAE, Azure, etc.), iOS, Java, JavaScript, MongoDB, Node.js, Perl, PHP, Python, Redis, Ruby, SQL, SQL Server, Visual Basic, Wordpress"
2015,"Android, Arduino / Raspberry Pi, C, C++, Java, Matlab"
2015,"C, Java, JavaScript, PHP, Python, Ruby"
2015,"Java, JavaScript, PHP, R, TypeScript"
2015,"Java, JavaScript, Ruby"
2015,"Android, Java"
2015,"AngularJS, JavaScript, Objective-C, Ruby, Wordpress"
2015,"JavaScript, PHP, SQL, Wordpress"
2015,"Android, AngularJS, Go, Java, Matlab, MongoDB, PHP, Scala, SQL"
2015,"JavaScript, Ruby, Wordpress"
2015,"Android, AngularJS, Cordova, Dart, Go, JavaScript, Rust, Scala"
2015,"JavaScript, PHP, SQL"
2015,Java
2015,"Android, C++, Cloud (AWS, GAE, Azure, etc.), Go, Java, JavaScript, MongoDB, Node.js, PHP, Python, Redis, Ruby, Scala, Spark, SQL"
2015,"JavaScript, Node.js, PHP, Python"
2015,"CoffeeScript, JavaScript, Ruby"
2015,"Java, JavaScript"
2015,"AngularJS, Java, JavaScript"
2015,"AngularJS, JavaScript, Python, SQL"
2015,"C++, C++11, CoffeeScript, JavaScript, PHP"
2015,"AngularJS, Java, JavaScript, SQL"
2015,"Arduino / Raspberry Pi, AngularJS, C++, C++11, Java, JavaScript, Node.js, PHP, SQL, Erlang"
2015,"Go, Haskell, JavaScript, PHP, SQL"
2015,"C#, Java, JavaScript"
2015,"Java, JavaScript, PHP, Redis, Spark, SQL"
2015,"Java, JavaScript, Visual Basic"
2015,"AngularJS, C, Java, JavaScript, Node.js, PHP"
2015,"C++, C++11, Clojure, Java, MongoDB, Python, groovy, grails, vaadin"
2015,"C, C++, Java, JavaScript, R, Smalltalk"
2015,"JavaScript, MongoDB, Node.js, PHP"
2015,LAMP
2015,"Android, C, C++, C#, Java, JavaScript, LAMP, PHP, SQL, SQL Server"
2015,"LAMP, PHP, SQL"
2015,"AngularJS, CoffeeScript, Java, JavaScript, SQL"
2015,"AngularJS, JavaScript, PHP"
2015,Ruby
2015,"C#, JavaScript, Node.js, PHP"
2015,"C#, JavaScript, PHP, Python, SQL, SQL Server, Wordpress"
2015,"AngularJS, JavaScript, PHP"
2015,"Arduino / Raspberry Pi, C++, JavaScript, LAMP, PHP, SQL"
2015,"Android, C#, Java, JavaScript, PHP, SQL"
2015,"AngularJS, C#, SQL Server"
2015,"Java, JavaScript, Perl, PHP, SQL, Wordpress"
2015,"C++, JavaScript, PHP, SQL"
2015,"Java, JavaScript, SQL"
2015,"JavaScript, PHP, SQL, Wordpress"
2015,"C++, C++11, JavaScript, PHP, Python, Wordpress"
2015,"C#, JavaScript, PHP, SQL"
2015,PHP
2015,"AngularJS, JavaScript, PHP"
2015,"Android, C, Java, JavaScript, PHP, Python, SQL"
2015,"Python, Ruby"
2015,PHP
2015,"C, C++, C++11, Cloud (AWS, GAE, Azure, etc.), Java, LAMP, Python, SQL, Wordpress"
2015,"C#, Java, Python, SQL Server"
2015,"C, C++, JavaScript, Node.js, PHP, Python, Ruby, SQL, SQL Server"
2015,PHP
2015,"Java, LAMP, Python, SQL, SQL Server"
2015,"Android, JavaScript, LAMP, PHP, SQL"
2015,"Java, JavaScript, MongoDB"
2015,"JavaScript, PHP, SQL, Wordpress"
2015,"JavaScript, MongoDB, Node.js"
2015,"Java, LAMP, SQL"
2015,Python
2015,"Android, JavaScript, LAMP, PHP, SQL, Wordpress"
2015,"CoffeeScript, JavaScript, Node.js, Python, Ruby"
2015,"Cloud (AWS, GAE, Azure, etc.), JavaScript, PHP"
2015,"Cloud (AWS, GAE, Azure, etc.), JavaScript, LAMP, PHP"
2015,"Android, C#, JavaScript, Node.js, PHP, SQL, SQL Server, Wordpress"
2015,"C#, JavaScript, SQL Server"
2015,"JavaScript, PHP"
2015,Java
2015,"C#, SQL Server"
2015,"Android, C++, C++11, Python"
2015,"C#, SQL Server"
2015,"C, C++, C#, JavaScript, SQL Server, Html css"
2015,"AngularJS, JavaScript, LAMP, PHP"
2015,"LAMP, PHP"
2015,C#
2015,"Java, JavaScript"
2015,"C, C++, Java, JavaScript, PHP, SQL, SQL Server"
2015,"Java, JavaScript, SQL Server"
2015,"Android, Java"
2015,"C, JavaScript, Node.js, PHP, Redis, SQL"
2015,"Java, JavaScript, PHP"
2015,"Android, C, Java, JavaScript, PHP, SQL, Wordpress"
2015,"Android, AngularJS, C, C++, C++11, Java, MongoDB, Node.js, Python, SQL"
2015,Java
2015,"JavaScript, PHP"
2015,"C#, SQL"
2015,"JavaScript, PHP"
2015,"C, JavaScript"
2015,"PHP, SQL"
2015,"Android, C, C++, C#, iOS, Java, JavaScript, Objective-C, PHP, SQL, Wordpress"
2015,"AngularJS, Cloud (AWS, GAE, Azure, etc.), JavaScript, LAMP, PHP"
2015,"AngularJS, Cordova, Java, JavaScript, Ruby"
2015,"Android, Java, JavaScript, Python, Ruby"
2015,"C#, JavaScript, SQL, SQL Server"
2015,"Android, AngularJS, C, C++, C#, Cloud (AWS, GAE, Azure, etc.), Hadoop, iOS, Java, JavaScript, MongoDB, Node.js, PHP, Python, R, Redis, Ruby, Scala, SQL"
2015,"Java, JavaScript, PHP, SQL, Wordpress"
2015,"Android, AngularJS, C, C++, C#, Java, PHP, SQL, SQL Server, Wordpress"
2015,"JavaScript, PHP, SQL Server"
2015,"AngularJS, JavaScript, MongoDB, Node.js, SQL"
2015,"Android, Java, JavaScript, MongoDB, Node.js, Python"
2015,"PHP, SQL, Wordpress"
2015,"C, C++, LAMP, MongoDB, PHP, Python, SQL, Wordpress"
2015,"AngularJS, C#, Cloud (AWS, GAE, Azure, etc.), JavaScript, SQL Server"
2015,PHP
2015,"AngularJS, Java, JavaScript, Node.js"
2015,"C#, JavaScript, SQL Server, Silverlight"
2015,"Java, PHP, SQL"
2015,"C, JavaScript, PHP"
2015,"Java, SQL"
2015,"AngularJS, JavaScript, MongoDB, Node.js"
2015,"JavaScript, Python, SQL"
2015,"AngularJS, C#, SQL Server"
2015,"Java, SQL"
2015,"JavaScript, LAMP, PHP, Python"
2015,"AngularJS, JavaScript, PHP, SQL"
2015,"JavaScript, LAMP, PHP"
2015,"PHP, Wordpress"
2015,"Android, Arduino / Raspberry Pi, C, C++, Java, JavaScript, LAMP, PHP, Python, SQL, Wordpress"
2015,"C, JavaScript, PHP"
2015,"C++, PHP"
2015,C#
2015,"JavaScript, PHP, SQL, SQL Server"
2015,"C, C++, C#, SQL Server"
2015,"Java, SQL"
2015,Scala
2015,"C, C++, C#, Java, JavaScript, PHP, SQL, SQL Server"
2015,"C#, JavaScript, PHP, SQL Server"
2015,"Android, AngularJS, Cordova, JavaScript, Node.js, PHP, SQL, SQL Server"
2015,"C#, Java, Ruby, SQL"
2015,"Java, PHP"
2015,"Java, JavaScript, SQL"
2015,
2015,"Android, C#, SQL, SQL Server, Wordpress"
2015,Java
2015,"C#, JavaScript, LAMP, PHP, SQL"
2015,"C, C++, MongoDB, Node.js, Python, Redis, SQL"
2015,"Java, JavaScript, PHP, Python, Visual Basic"
2015,"JavaScript, Matlab, Python"
2015,"PHP, SQL, Wordpress"
2015,"C#, Sharepoint"
2015,"C++, PHP, Python, Ruby, SQL"
2015,"JavaScript, Node.js, PHP, Python, jQfy"
2015,"Android, Java, JavaScript, PHP"
2015,"C++, C#, SQL, SQL Server"
2015,"AngularJS, C#, JavaScript, SQL, SQL Server"
2015,"Android, C#, Cordova, Java, JavaScript, PHP, Windows Phone"
2015,"C++, JavaScript, PHP"
2015,"C, C++, C++11, Go, PHP"
2015,"Android, AngularJS, Java, JavaScript, LAMP, Node.js, PHP, SQL, Wordpress"
2015,"C#, Java, JavaScript, Python, SQL"
2015,"LAMP, PHP"
2015,"Android, C#, iOS, Java, JavaScript, PHP, SQL, SQL Server, Wordpress"
2015,"Java, SQL"
2015,"Android, Java, JavaScript, SQL"
2015,"Android, Go, Java, JavaScript, PHP, SQL"
2015,"C, C++, C#, iOS, Objective-C, PHP, SQL, Swift"
2015,"AngularJS, C#, Java, JavaScript"
2015,"Java, JavaScript, PHP, SQL, SQL Server, Visual Basic, Wordpress"
2015,"C#, Cloud (AWS, GAE, Azure, etc.), JavaScript, MongoDB, Node.js, SQL, SQL Server, Visual Basic"
2015,"Android, Arduino / Raspberry Pi, C#, Java, JavaScript, Node.js, PHP, Python, SQL"
2015,"JavaScript, MongoDB, Python"
2015,"Java, PHP"
2015,"Android, Arduino / Raspberry Pi, AngularJS, C, iOS, Java, JavaScript, Objective-C, PHP, SQL, Swift, Wordpress"
2015,"C, JavaScript, PHP, Python, SQL"
2015,"Android, AngularJS, C, C++, C++11, CoffeeScript, Dart, Go, iOS, Java, JavaScript, LAMP, MongoDB, Node.js, Objective-C, PHP, Python, Ruby, SQL, Swift, Wordpress"
2015,"JavaScript, Node.js, SQL"
2015,"Java, PHP, SQL"
2015,"JavaScript, PHP, SQL, Wordpress"
2015,"C++11, C#, JavaScript, SQL"
2015,"JavaScript, PHP, SQL, Wordpress"
2015,"C, C++, Java, JavaScript, SQL, Visual Basic"
2015,"CoffeeScript, JavaScript, Ruby"
2015,"JavaScript, Objective-C, PHP, Swift"
2015,"JavaScript, LAMP, PHP, SQL"
2015,"Java, JavaScript, SQL"
2015,"C++11, Java, JavaScript, LAMP, PHP, SQL, Wordpress"
2015,"Android, JavaScript, PHP, SQL"
2015,"Android, Arduino / Raspberry Pi, Java, JavaScript, LAMP, PHP, Python, SQL"
2015,"Android, AngularJS, Java, JavaScript, Python, SQL"
2015,"Java, JavaScript, SQL"
2015,Java
2015,"JavaScript, PHP, SQL, SQL Server, html css jquery ajax"
2015,"C#, JavaScript, SQL"
2015,"Android, AngularJS, Cordova, Cloud (AWS, GAE, Azure, etc.), JavaScript, LAMP, MongoDB, Node.js, PHP, Redis, SQL, Wordpress"
2015,"Android, C, C++, Cordova, iOS, Java, JavaScript, Objective-C"
2015,"Java, JavaScript, SQL"
2015,"Android, C++11, JavaScript, PHP"
2015,"Java, JavaScript, Node.js, SQL"
2015,"JavaScript, PHP, SQL"
2015,"JavaScript, LAMP, PHP"
2015,"Arduino / Raspberry Pi, JavaScript, LAMP, Node.js, PHP, SQL"
2015,"JavaScript, LAMP, MongoDB, Node.js, PHP"
2015,"CoffeeScript, JavaScript, PHP, Python, SQL"
2015,"JavaScript, PHP, SQL"
2015,"Android, AngularJS, Java, JavaScript, PHP"
2015,"Android, AngularJS, C++, C#, JavaScript, Node.js, PHP, SQL, Wordpress"
2015,"Android, Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, SQL"
2015,"JavaScript, PHP, SQL"
2015,"JavaScript, LAMP, PHP, SQL"
2015,"C#, JavaScript, SQL, SQL Server"
2015,"Android, Cordova, Java, JavaScript, LAMP, PHP, SQL"
2015,"AngularJS, C#, Cloud (AWS, GAE, Azure, etc.), JavaScript, MongoDB, Node.js, PHP, SQL, SQL Server, Windows Phone"
2015,"Ruby, SQL"
2015,
2015,"Android, Arduino / Raspberry Pi, C++, C#, iOS, Java, JavaScript, LAMP, Matlab, Node.js, Objective-C, R, SQL, SQL Server, Visual Basic, Wordpress"
2015,"JavaScript, PHP, SQL"
2015,JavaScript
2015,"Android, AngularJS, JavaScript, LAMP, Node.js, PHP, SQL, Wordpress"
2015,"C#, JavaScript"
2015,"C#, Python, SQL"
2015,"Android, C, C++, Java, JavaScript, Objective-C, Perl, PHP, Python, SQL, Visual Basic"
2015,"Android, Java"
2015,"PHP, Wordpress"
2015,"JavaScript, MongoDB, Node.js, PHP, Python, SQL, Wordpress"
2015,"Android, Arduino / Raspberry Pi, AngularJS, C, Dart, Go, iOS, Java, JavaScript, LAMP, Matlab, Objective-C, PHP, Python, Swift, Wordpress"
2015,"Android, C, C++, C#, iOS, Java, JavaScript, LAMP, Perl, PHP, SQL, SQL Server, Visual Basic, Wordpress"
2015,"AngularJS, C#, Cordova, Java, JavaScript, PHP, Python, SQL Server, Wordpress"
2015,"AngularJS, Java, SQL Server"
2015,"C, C++, C#, JavaScript, Matlab, PHP, SQL, SQL Server, Visual Basic, Wordpress"
2015,"C#, JavaScript, PHP, Python, SQL, Windows Phone, Wordpress"
2015,Python
2015,"Arduino / Raspberry Pi, AngularJS, C#, JavaScript, Node.js, PHP, SQL"
2015,"AngularJS, JavaScript, Matlab, Node.js, PHP, R"
2015,"PHP, SQL, SQL Server"
2015,"C++, C#, Haskell, JavaScript, PHP, SQL"
2015,"Arduino / Raspberry Pi, AngularJS, CoffeeScript, Cloud (AWS, GAE, Azure, etc.), JavaScript, MongoDB, Node.js, PHP, Scala"
2015,"C++, C++11, C#, JavaScript"
2015,"AngularJS, C#, CoffeeScript, JavaScript, Ruby, SQL, SQL Server"
2015,"AngularJS, C#, Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, Sharepoint, SQL, SQL Server"
2015,"Android, C#, iOS, Java, Objective-C, PHP"
2015,"AngularJS, JavaScript, Node.js, PHP"
2015,"Java, SQL"
2015,"AngularJS, C#, JavaScript, Python, SQL Server"
2015,"JavaScript, PHP, SQL"
2015,"C#, JavaScript, PHP, SQL, Wordpress"
2015,"JavaScript, Python, SQL"
2015,"Android, AngularJS, Java, JavaScript, PHP, SQL, Wordpress"
2015,"Arduino / Raspberry Pi, C#, JavaScript, PHP, Python, Ruby, SQL, Wordpress"
2015,"Android, C#, Java, JavaScript, PHP, SQL Server"
2015,"C#, Java, JavaScript"
2015,"C#, Cloud (AWS, GAE, Azure, etc.), JavaScript"
2015,"Android, Arduino / Raspberry Pi, AngularJS, C#, JavaScript, TypeScript"
2015,"Objective-C, PHP, SQL"
2015,"AngularJS, C++, C#, JavaScript, MongoDB, Node.js, SQL Server"
2015,"C#, CoffeeScript, JavaScript, Node.js, Python"
2015,"JavaScript, MongoDB, Node.js, PHP, SQL"
2015,"AngularJS, JavaScript, PHP, Visual Basic"
2015,"C, C#, Cloud (AWS, GAE, Azure, etc.), JavaScript, Node.js, PHP, SQL"
2015,"AngularJS, JavaScript, LAMP, PHP, SQL, Wordpress"
2015,"Android, C, C#, Java, JavaScript, LAMP, PHP, SQL, SQL Server"
2015,"Android, Java"
2015,"AngularJS, JavaScript, Node.js"
2015,"CoffeeScript, JavaScript, LAMP, MongoDB, Node.js, PHP, SQL, Wordpress"
2015,"JavaScript, Ruby, SQL, Visual Basic, Wordpress"
2015,"JavaScript, PHP"
2015,"C, C++, PHP, Visual Basic"
2015,"Android, AngularJS, C, Java, JavaScript, PHP, Python, Redis, Ruby, SQL"
2015,"PHP, SQL"
2015,"Java, JavaScript, PHP, SQL"
2015,"PHP, Visual Basic, Wordpress"
2015,"AngularJS, JavaScript, MongoDB, Node.js, Python"
2015,"Android, C, C#, Java, JavaScript, PHP, SQL"
2015,Java
2015,"AngularJS, C, C++, Java, JavaScript, PHP, SQL"
2015,"C#, JavaScript, PHP, SQL, SQL Server"
2015,"AngularJS, JavaScript, PHP, SQL, SQL Server, Visual Basic"
2015,"Android, C++, C#, JavaScript, PHP, Python, SQL, Wordpress"
2015,"AngularJS, JavaScript, LAMP, Perl, PHP, Python, SQL"
2015,"C++, C++11, JavaScript, PHP, SQL"
2015,Ruby
2015,"C#, JavaScript, Node.js, PHP, Python, SQL, Windows Phone"
2015,"JavaScript, PHP, SQL"
2015,Java
2015,"JavaScript, Node.js, PHP, SQL"
2015,"Java, JavaScript, LAMP, Python, SQL"
2015,"Android, CoffeeScript, JavaScript, Node.js, PHP, SQL, Visual Basic"
2015,"Android, Java, JavaScript, PHP, SQL, Wordpress"
2015,"PHP, SQL"
2015,"AngularJS, C, C++, Java, JavaScript, PHP, SQL"
2015,"C++, C++11, Java"
2015,"AngularJS, JavaScript, Python"
2015,"Android, AngularJS, C++11, Go, iOS, MongoDB, Python"
2015,"Java, Ruby"
2015,"Clojure, Java, Scala"
2015,"AngularJS, C#, JavaScript, LAMP, Python, SQL"
2015,"C#, JavaScript, Sharepoint, Windows Phone"
2015,"Ruby, Rust"
2015,"Java, SQL"
2015,"C#, JavaScript, SQL, Visual Basic"
2015,"AngularJS, C#, JavaScript"
2015,"Java, JavaScript, LAMP, Node.js, Perl, PHP, Python, SQL, Wordpress"
2015,Java
2015,"Java, JavaScript, PHP, SQL"
2015,"C, JavaScript, Node.js, PHP, SQL"
2015,"AngularJS, C#, iOS, JavaScript, Node.js, Objective-C, PHP, SQL, Wordpress"
2015,"Android, Arduino / Raspberry Pi, AngularJS, C#, JavaScript, Node.js, PHP, Python, SQL, SQL Server, Wordpress"
2015,"Android, AngularJS, Java, JavaScript, Matlab, PHP, Python, Redis, Wordpress"
2015,"Java, Python, SQL"
2015,"Android, AngularJS, C, C#, Java, JavaScript, Matlab, Node.js, PHP, Python, Scala, SQL, SQL Server"
2015,"C#, Java, JavaScript, PHP, Groovy"
2015,"AngularJS, C++, JavaScript, MongoDB, Node.js, Python, R"
2015,"C#, JavaScript, MongoDB, Node.js, SQL, SQL Server, LESS, CSS, HTML, TypeScript"
2015,"Android, JavaScript, Python"
2015,"Android, Arduino / Raspberry Pi, C#, Cordova, Java, JavaScript, Node.js, PHP, Python, Ruby, SQL, Wordpress"
2015,"AngularJS, C, Cordova, Java, JavaScript, PHP, SQL"
2015,"Android, Java, JavaScript, Wordpress"
2015,"JavaScript, MongoDB, Redis, Ruby"
2015,"JavaScript, Visual Basic, Lua"
2015,"C++, C++11, PHP, Python"
2015,"C#, Go, SQL"
2015,PHP
2015,"C++, C#, SQL, SQL Server"
2015,"C, C++, JavaScript, Perl, Python, SQL"
2015,"JavaScript, LAMP, Node.js, PHP, SQL"
2015,"Android, AngularJS, Java, JavaScript, Node.js, PHP, SQL, Wordpress"
2015,"Go, PHP"
2015,"AngularJS, JavaScript, PHP, Python, SQL"
2015,"Arduino / Raspberry Pi, C#, Cordova, iOS, JavaScript, LAMP, Node.js, Objective-C, PHP, SQL"
2015,"JavaScript, PHP, Ruby, SQL"
2015,"JavaScript, Python, Redis, EmberJS"
2015,"AngularJS, C#, JavaScript, Sharepoint, SQL Server"
2015,"Android, C#, PHP, SQL"
2015,"Android, Java, JavaScript, Node.js, Python"
2015,"JavaScript, LAMP, PHP, Ruby, Wordpress"
2015,"Android, C, C++, C++11, C#, Java, JavaScript, PHP, Wordpress"
2015,"JavaScript, PHP, SQL"
2015,"C#, JavaScript, SQL, SQL Server"
2015,Java
2015,"PHP, SQL"
2015,"C, Java, JavaScript, SQL"
2015,"AngularJS, Java, JavaScript, Python"
2015,"Java, JavaScript"
2015,"AngularJS, CoffeeScript, MongoDB, Node.js, PHP, Python"
2015,"Java, JavaScript, PHP, ActionScript"
2015,"C#, SQL, SQL Server"
2015,"JavaScript, LAMP, PHP"
2015,"C#, JavaScript, Node.js, SQL Server"
2015,"C#, JavaScript"
2015,"Haskell, JavaScript, Node.js, PHP, Ruby, Wordpress"
2015,"Android, AngularJS, C, C++, iOS, Java, JavaScript, Objective-C, Python, SQL, Swift"
2015,"CoffeeScript, Go, Java, JavaScript"
2015,"Java, JavaScript, PHP, SQL"
2015,"Android, iOS, Java, JavaScript, MongoDB, Node.js, Objective-C, Redis, Swift"
2015,"C, Hadoop, iOS, Java, JavaScript, LAMP, Node.js, Objective-C, PHP, SQL"
2015,"JavaScript, PHP, SQL"
2015,"C#, JavaScript"
2015,"CoffeeScript, JavaScript, PHP, Python"
2015,"Android, Java, JavaScript, Python, R, Redis, SQL"
2015,"AngularJS, Java, JavaScript, Node.js, Objective-C, Python"
2015,"JavaScript, Node.js, PHP, Ruby"
2015,"JavaScript, PHP, SQL"
2015,"C#, JavaScript, PHP, SQL, SQL Server"
2015,"AngularJS, C#, SQL"
2015,"AngularJS, CoffeeScript, MongoDB, Node.js, Ruby"
2015,"Android, Java, JavaScript, PHP, SQL"
2015,"C, JavaScript, Node.js, Redis"
2015,"C#, JavaScript, SQL, SQL Server"
2015,"AngularJS, C#, JavaScript, SQL Server"
2015,"MongoDB, Node.js, Redis"
2015,"JavaScript, Ruby, Haxe"
2015,"C, C++, C#, Haskell, Java, PHP, Python, Scala"
2015,"Android, Arduino / Raspberry Pi, Java, Python"
2015,"AngularJS, CoffeeScript, JavaScript, Node.js, PHP, Redis, Ruby, SQL"
2015,
2015,"C, JavaScript, LAMP, PHP, Ruby, SQL"
2015,"Java, JavaScript, PHP, SQL"
2015,
